7126
YIR003W	3768756	3770795	3768267	1	1	2012
YIR004W	3771092	3772390	3770795	1	1	2013
YIR005W	3772760	3773206	3772390	1	1	2014
YIR006C	3773337	3777779	3773206	2	1	2015
tE(UUC)I	3778288	3778359	3777779	1	1	2016
YIR007W	3778575	3780869	3778359	1	1	2017
YIR008C	3780948	3782177	3780869	2	1	2018
YIR009W	3782396	3782731	3782177	1	1	2019
YIR010W	3783302	3785032	3782731	1	1	2020
YIR011C	3785158	3786117	3785032	2	1	2021
YIR012W	3786357	3787652	3786117	1	1	2022
YIR013C	3787890	3788255	3787652	2	1	2023
YIR014W	3788957	3789685	3788255	1	1	2024
YIR015W	3789819	3790253	3789685	1	1	2025
YIR016W	3790499	3791296	3790253	1	1	2026
YIR017C	3791427	3791990	3791296	2	1	2027
YIR017W-A	3791437	3792036	3791990	1	1	2028
YIR018W	3792480	3793217	3792036	1	1	2029
YIR018C-A	3793435	3793572	3793217	2	1	2030
YIR019C	3797443	3801546	3793572	2	1	2031
ICR1	3801755	3804953	3801546	2	1	2032
YIR020C	3802126	3802428	3804953	2	1	2033
YIR020W-A	3802788	3803030	3804953	1	1	2034
PWR1	3803870	3804810	3804953	1	1	2035
YIR020C-B	3805086	3805820	3804953	2	1	2036
YIR021W	3805165	3806256	3805820	1	1	2037
YIR021W-A	3806385	3806597	3806256	1	1	2038
YIR022W	3806604	3807107	3806597	1	1	2039
YIR023W	3807648	3810560	3807107	1	1	2040
YIR023C-A	3810254	3810577	3810560	2	1	2041
YIR024C	3810712	3811362	3810577	2	1	2042
YIR025W	3811530	3812636	3811362	1	1	2043
YIR026C	3812744	3813838	3812636	2	1	2044
YIR027C	3814131	3815513	3813838	2	1	2045
YIR028W	3816339	3818246	3815513	1	1	2046
YIR029W	3818678	3819709	3818246	1	1	2047
YIR030C	3819907	3820641	3819709	2	1	2048
YIR030W-A	3820770	3821153	3820641	1	1	2049
YIR031C	3820886	3822550	3821153	2	1	2050
YIR032C	3822901	3823488	3822550	2	1	2051
YIR033W	3823995	3827336	3823488	1	1	2052
YIR034C	3827486	3828607	3827336	2	1	2053
YIR035C	3828897	3829661	3828607	2	1	2054
YIR036C	3829945	3830736	3829661	2	1	2055
YIR036W-A	3830506	3830907	3830736	1	1	2056
YIR037W	3830999	3831490	3830907	1	1	2057
YIR038C	3831680	3832384	3831490	2	1	2058
YIR039C	3838369	3839982	3832384	2	1	2059
YIR040C	3841260	3841592	3839982	2	1	2060
YIR041W	3841800	3842174	3841592	1	1	2061
YIR042C	3843144	3843854	3842174	2	1	2062
YIR043C	3844914	3845606	3843854	2	1	2063
YIR044C	3845865	3846050	3845606	2	1	2064
tP(UGG)Q	3932890	3932961	3846050	1	1	2065
Q0010	3936111	3936497	3932961	1	1	2066
Q0017	3936413	3936574	3936497	1	1	2067
15S_rRNA	3938705	3940353	3936574	1	1	2068
tW(UCA)Q	3941533	3941606	3940353	1	1	2069
Q0032	3943826	3944116	3941606	1	1	2070
Q0050	3945977	3948481	3944116	1	1	2071
Q0055	3945977	3950989	3948481	1	2	2072
Q0060	3945977	3952155	3950989	1	3	2074
Q0065	3945977	3954094	3952155	1	4	2077
Q0070	3945977	3955326	3954094	1	5	2081
Q0045	3945977	3958860	3955326	1	8	2086
Q0075	3956315	3957414	3958860	1	2	2094
Q0080	3959825	3959971	3958860	1	1	2096
Q0085	3960646	3961425	3959971	1	1	2097
Q0092	3963033	3963173	3961425	1	1	2098
tE(UUC)Q	3967532	3967603	3963173	1	1	2099
Q0110	3968699	3970738	3967603	1	2	2100
Q0115	3968699	3972424	3970738	1	3	2102
Q0120	3968699	3974410	3972424	1	4	2105
Q0105	3968699	3975806	3974410	1	6	2109
Q0130	3978882	3979112	3975806	1	1	2115
tS(UGA)Q2	3980360	3980449	3979112	1	1	2116
Q0140	3981060	3982256	3980449	1	1	2117
Q0142	3983211	3983387	3982256	1	1	2118
Q0143	3983436	3983588	3983387	1	1	2119
Q0144	3986268	3986597	3983588	1	1	2120
21S_rRNA	3990168	3994606	3986597	1	2	2121
Q0160	3993181	3993888	3994606	1	1	2123
tT(UGU)Q1	3996021	3996096	3994606	1	1	2124
tC(GCA)Q	3996574	3996649	3996096	1	1	2125
tH(GUG)Q	3996755	3996829	3996649	1	1	2126
Q0182	3997929	3998333	3996829	1	1	2127
tL(UAA)Q	3998254	3998338	3998333	1	1	2128
tQ(UUG)Q	3998369	3998444	3998338	1	1	2129
tK(UUU)Q	3999220	3999293	3998444	1	1	2130
tR(UCU)Q1	3999468	3999540	3999293	1	1	2131
tG(UCC)Q	3999627	3999701	3999540	1	1	2132
tD(GUC)Q	4000481	4000555	3999701	1	1	2133
tS(GCU)Q1	4001362	4001447	4000555	1	1	2134
tR(ACG)Q2	4001448	4001521	4001447	1	1	2135
tA(UGC)Q	4002005	4002080	4001521	1	1	2136
tI(GAU)Q	4002321	4002396	4002080	1	1	2137
tY(GUA)Q	4002983	4003066	4002396	1	1	2138
tN(GUU)Q	4003592	4003662	4003066	1	1	2139
tM(CAU)Q1	4004789	4004864	4003662	1	1	2140
Q0250	4005917	4006672	4004864	1	1	2141
Q0255	4006654	4008143	4006672	1	3	2142
tF(GAA)Q	4009590	4009664	4008143	1	1	2145
tT(XXX)Q2	4010248	4010321	4009664	2	1	2146
tV(UAC)Q	4010692	4010767	4010321	1	1	2147
Q0275	4011372	4012181	4010767	1	1	2148
tM(CAU)Q2	4017194	4017271	4012181	1	1	2149
RPM1	4017454	4017936	4017271	1	1	2150
Q0297	4017713	4017868	4017936	1	1	2151
YEL077C	4194567	4198400	4017936	2	1	2152
YEL077W-A	4194933	4195415	4198400	1	1	2153
YEL076C-A	4198488	4199417	4198400	2	2	2154
YEL076C	4198767	4199417	4199417	2	1	2156
YEL075W-A	4199173	4199784	4199417	1	1	2157
YEL075C	4199648	4200016	4199784	2	1	2158
YEL074W	4200429	4200767	4200016	1	1	2159
YEL073C	4201533	4201856	4200767	2	1	2160
YEL072W	4208023	4208718	4201856	1	1	2161
YEL071W	4210658	4212148	4208718	1	1	2162
YEL070W	4213892	4215400	4212148	1	1	2163
YEL069C	4215840	4217534	4215400	2	1	2164
YEL068C	4219949	4220281	4217534	2	1	2165
YEL067C	4220492	4221079	4220281	2	1	2166
YEL066W	4220970	4221509	4221079	1	1	2167
YEL065W	4221960	4223846	4221509	1	1	2168
YEL064C	4224100	4225542	4223846	2	1	2169
YEL063C	4225997	4227769	4225542	2	1	2170
YEL062W	4228710	4230557	4227769	1	1	2171
YEL061C	4230838	4233840	4230557	2	1	2172
YEL060C	4234349	4236256	4233840	2	1	2173
YEL059C-A	4236703	4236927	4236256	2	1	2174
YEL059W	4236955	4237263	4236927	1	1	2175
YEL058W	4237555	4239228	4237263	1	1	2176
YEL057C	4239323	4240024	4239228	2	1	2177
YEL056W	4241471	4242676	4240024	1	1	2178
YEL055C	4242774	4245842	4242676	2	1	2179
snR80	4246453	4246623	4245842	2	1	2180
YEL054C	4247024	4247521	4246623	2	1	2181
YEL053W-A	4247211	4247558	4247521	1	1	2182
YEL053C	4248204	4250405	4247558	2	1	2183
YEL052W	4250874	4252403	4250405	1	1	2184
YEL051W	4252681	4253451	4252403	1	1	2185
YEL050W-A	4253852	4254043	4253451	1	1	2186
YEL050C	4253973	4255154	4254043	2	1	2187
snR67	4255655	4255736	4255154	1	1	2188
snR53	4256002	4256092	4255736	1	1	2189
tG(GCC)E	4256193	4256263	4256092	2	1	2190
YEL049W	4258031	4258393	4256263	1	1	2191
YEL048C	4259012	4259470	4258393	2	1	2192
YEL047C	4259688	4261100	4259470	2	1	2193
YEL046C	4261932	4263095	4261100	2	1	2194
YEL045C	4263143	4263568	4263095	2	1	2195
YEL044W	4264060	4264560	4263568	1	1	2196
YEL043W	4264781	4267651	4264560	1	1	2197
YEL042W	4268074	4269630	4267651	1	1	2198
YEL041W	4270247	4271734	4269630	1	1	2199
YEL040W	4272356	4273759	4271734	1	1	2200
YEL039C	4273939	4274280	4273759	2	1	2201
YEL038W	4274765	4275448	4274280	1	1	2202
YEL037C	4275710	4276906	4275448	2	1	2203
YEL036C	4277353	4278855	4276906	2	1	2204
YEL035C	4279348	4279848	4278855	2	1	2205
YEL034C-A	4279916	4280518	4279848	2	1	2206
YEL034W	4279979	4280452	4280518	1	1	2207
YEL033W	4280482	4280901	4280518	1	1	2208
tS(AGA)E	4280907	4280988	4280901	1	1	2209
YEL032W	4281240	4284155	4280988	1	1	2210
YEL032C-A	4281343	4281504	4284155	2	1	2211
YEL031W	4284561	4288208	4284155	1	1	2212
YEL030C-A	4288886	4289200	4288208	2	1	2213
YEL030W	4288947	4290881	4289200	1	1	2214
YEL029C	4291161	4292099	4290881	2	1	2215
YEL028W	4292971	4293432	4292099	1	1	2216
tM(CAU)E	4294436	4294507	4293432	1	1	2217
YEL027W	4295072	4295554	4294507	1	1	2218
YEL026W	4296246	4296626	4295554	1	1	2219
YEL025C	4296884	4300450	4296626	2	1	2220
YEL024W	4301563	4302210	4300450	1	1	2221
YEL023C	4302807	4304855	4302210	2	1	2222
YEL022W	4305724	4310103	4304855	1	1	2223
YEL021W	4310470	4311273	4310103	1	1	2224
YEL020C-B	4311486	4311683	4311273	2	1	2225
YEL020W-A	4311514	4311777	4311683	1	1	2226
RPR1	4311970	4312338	4311777	2	1	2227
YEL020C	4312920	4314602	4312338	2	1	2228
YEL019C	4314801	4315604	4314602	2	1	2229
YEL018C-A	4315758	4316291	4315604	2	1	2230
YEL018W	4315774	4316613	4316291	1	1	2231
YEL017C-A	4317101	4317232	4316613	2	1	2232
YEL017W	4317960	4318973	4317232	1	1	2233
YEL016C	4319040	4320521	4318973	2	1	2234
YEL015W	4320932	4322587	4320521	1	1	2235
YEL014C	4322606	4322911	4322587	2	1	2236
YEL013W	4323128	4324864	4322911	1	1	2237
tQ(UUG)E2	4325385	4325456	4324864	2	1	2238
YEL012W	4326075	4326854	4325456	1	2	2239
YEL011W	4327423	4329537	4326854	1	1	2241
tK(CUU)E1	4329728	4329800	4329537	2	1	2242
YEL010W	4330582	4330932	4329800	1	1	2243
YEL009C-A	4330674	4331081	4330932	2	1	2244
tR(UCU)E	4332969	4333040	4331081	1	1	2245
YEL009C	4333221	4334066	4333040	2	1	2246
YEL008W	4334815	4335195	4334066	1	1	2247
YEL008C-A	4335029	4335121	4335195	2	1	2248
YEL007W	4336195	4338195	4335195	1	1	2249
YEL006W	4338630	4339637	4338195	1	1	2250
YEL005C	4340210	4341058	4339637	2	1	2251
YEL004W	4341254	4342282	4341058	1	1	2252
YEL003W	4342479	4342902	4342282	1	2	2253
YEL002C	4343025	4344317	4342902	2	1	2255
YEL001C	4344604	4345281	4344317	2	1	2256
YER001W	4347823	4350111	4345281	1	1	2257
YER002W	4351106	4351801	4350111	1	1	2258
YER003C	4352039	4353421	4351801	2	2	2259
YER004W	4353883	4354578	4353421	1	1	2261
YER005W	4354853	4356745	4354578	1	1	2262
YER006W	4357026	4358588	4356745	1	1	2263
YER006C-A	4358647	4358964	4358588	2	1	2264
YER007W	4358830	4360386	4358964	1	1	2265
YER007C-A	4360540	4361188	4360386	2	2	2266
snR14	4361730	4361889	4361188	2	1	2268
YER008C	4362111	4366121	4361889	2	1	2269
YER009W	4366418	4366795	4366121	1	1	2270
YER010C	4366937	4367641	4366795	2	1	2271
YER011W	4369551	4370315	4367641	1	1	2272
tE(UUC)E1	4371402	4371473	4370315	1	1	2273
YER012W	4372138	4372734	4371473	1	1	2274
YER013W	4373144	4376581	4372734	1	1	2275
YER014W	4376903	4378522	4376581	1	1	2276
YER014C-A	4378034	4379003	4378522	2	2	2277
YER015W	4378844	4381078	4379003	1	1	2279
YER016W	4382580	4383614	4381078	1	1	2280
YER017C	4383806	4386091	4383614	2	1	2281
YER018C	4386262	4386927	4386091	2	1	2282
YER019W	4387100	4388533	4386927	1	1	2283
YER019C-A	4388576	4388842	4388533	2	1	2284
YER020W	4389471	4390820	4388842	1	1	2285
YER021W	4391251	4392822	4390820	1	1	2286
YER022W	4393115	4395178	4392822	1	1	2287
YER023W	4395379	4396239	4395178	1	1	2288
YER023C-A	4395825	4396037	4396239	2	1	2289
YER024W	4396495	4399266	4396239	1	1	2290
YER025W	4399554	4401137	4399266	1	1	2291
tH(GUG)E1	4401660	4401731	4401137	1	1	2292
YER026C	4401947	4402777	4401731	2	1	2293
YER027C	4403282	4404535	4402777	2	1	2294
YER028C	4404995	4406179	4404535	2	1	2295
YER029C	4406890	4407480	4406179	2	1	2296
YER030W	4407740	4408201	4407480	1	1	2297
YER031C	4408379	4409050	4408201	2	1	2298
YER032W	4409366	4411996	4409050	1	1	2299
YER033C	4412360	4415590	4411996	2	1	2300
YER034W	4416149	4416706	4415590	1	1	2301
YER035W	4416942	4417379	4416706	1	1	2302
YER036C	4417670	4419502	4417379	2	1	2303
YER037W	4420192	4421157	4419502	1	1	2304
YER038C	4421161	4422555	4421157	2	1	2305
YER038W-A	4422754	4423134	4422555	1	1	2306
YER039C	4422759	4423508	4423134	2	1	2307
YER039C-A	4423566	4423784	4423508	2	1	2308
YER040W	4424098	4426290	4423784	1	1	2309
YER041W	4426764	4429043	4426290	1	1	2310
YER042W	4429240	4429794	4429043	1	1	2311
YER043C	4430073	4431422	4429794	2	1	2312
YER044C	4431873	4432319	4431422	2	1	2313
YER044C-A	4432763	4434077	4432319	2	2	2314
YER045C	4434335	4435804	4434077	2	1	2316
YER046W	4437483	4437914	4435804	1	1	2317
YER046W-A	4438003	4438332	4437914	1	1	2318
YER047C	4438113	4440806	4438332	2	1	2319
YER048C	4441285	4442460	4440806	2	1	2320
tQ(UUG)E1	4444589	4444660	4442460	1	1	2321
YER048W-A	4445021	4445305	4444660	1	1	2322
YER049W	4446031	4447965	4445305	1	1	2323
YER050C	4448274	4448690	4447965	2	1	2324
YER051W	4448959	4450437	4448690	1	1	2325
YER052C	4450678	4452261	4450437	2	1	2326
YER053C	4453040	4453942	4452261	2	1	2327
YER053C-A	4455236	4455349	4453942	2	1	2328
YER054C	4456355	4458001	4455349	2	1	2329
YER055C	4459195	4460088	4458001	2	1	2330
YER056C	4460815	4462416	4460088	2	1	2331
YER056C-A	4463726	4464488	4462416	2	2	2332
YER057C	4465040	4465429	4464488	2	1	2334
YER058W	4466071	4466394	4465429	1	1	2335
YER059W	4466927	4468189	4466394	1	1	2336
YER060W	4468870	4470456	4468189	1	1	2337
YER060W-A	4470875	4472467	4470456	1	1	2338
YER061C	4472601	4473929	4472467	2	1	2339
YER062C	4474233	4474985	4473929	2	1	2340
YER063W	4476013	4476669	4474985	1	1	2341
YER064C	4477008	4478525	4476669	2	1	2342
YER065C	4479544	4481217	4478525	2	1	2343
tS(UGA)E	4482746	4482827	4481217	2	1	2344
YER066W	4484545	4485102	4482827	1	1	2345
YER066C-A	4486006	4486506	4485102	2	1	2346
YER067W	4486369	4486854	4486506	1	1	2347
YER067C-A	4486543	4486866	4486854	2	1	2348
YER068W	4487353	4489116	4486866	1	1	2349
YER068C-A	4489604	4490035	4489116	2	1	2350
YER069W	4489713	4492304	4490035	1	1	2351
YER070W	4493253	4495919	4492304	1	1	2352
YER071C	4496250	4496630	4495919	2	1	2353
YER072W	4497109	4497498	4496630	1	1	2354
YER073W	4498333	4499895	4497498	1	1	2355
YER074W	4500626	4501499	4499895	1	2	2356
YER074W-A	4501956	4502426	4501499	1	3	2358
YER075C	4502716	4505502	4502426	2	1	2361
tA(UGC)E	4506326	4506398	4505502	2	1	2362
YER076C	4506893	4507801	4506398	2	1	2363
YER076W-A	4507693	4508040	4507801	1	1	2364
YER077C	4508837	4510903	4508040	2	1	2365
YER078C	4511110	4512645	4510903	2	1	2366
YER078W-A	4512949	4513113	4512645	1	1	2367
YER079W	4513223	4513855	4513113	1	1	2368
YER079C-A	4514205	4514543	4513855	2	1	2369
YER080W	4514266	4516149	4514543	1	1	2370
SRG1	4516515	4517065	4516149	1	1	2371
YER081W	4516989	4518398	4517065	1	1	2372
YER082C	4518575	4520239	4518398	2	1	2373
YER083C	4520477	4521334	4520239	2	1	2374
YER084W	4521368	4521754	4521334	1	1	2375
YER084W-A	4521901	4522413	4521754	1	1	2376
YER085C	4521922	4522443	4522413	2	1	2377
YER086W	4522780	4524510	4522443	1	1	2378
YER087W	4524879	4526609	4524510	1	1	2379
YER087C-A	4526120	4526671	4526609	2	1	2380
YER087C-B	4526885	4527133	4526671	2	1	2381
YER088C	4527479	4529491	4527133	2	1	2382
YER088C-A	4529999	4530322	4529491	2	1	2383
YER088W-B	4530230	4530376	4530322	1	1	2384
YER089C	4530249	4531643	4530376	2	1	2385
YER090W	4532252	4533775	4531643	1	1	2386
YER090C-A	4532625	4532714	4533775	2	1	2387
YER091C	4534167	4536470	4533775	2	1	2388
YER091C-A	4536693	4536914	4536470	2	1	2389
YER092W	4537158	4537535	4536914	1	1	2390
YER093C	4537623	4541915	4537535	2	1	2391
YER093C-A	4542215	4542703	4541915	2	2	2392
YER094C	4543032	4543649	4542703	2	1	2394
YER095W	4544283	4545485	4543649	1	1	2395
YER096W	4546001	4547539	4545485	1	1	2396
tE(UUC)E2	4549237	4549308	4547539	1	1	2397
YER097W	4549443	4549772	4549308	1	1	2398
YER098W	4549769	4552033	4549772	1	1	2399
YER099C	4552408	4553364	4552033	2	1	2400
YER100W	4553865	4554617	4553364	1	1	2401
YER101C	4554805	4556097	4554617	2	1	2402
YER102W	4557403	4558005	4556097	1	1	2403
YER103W	4558892	4560820	4558005	1	1	2404
YER104W	4561105	4561731	4560820	1	1	2405
YER105C	4562141	4566316	4561731	2	1	2406
YER106W	4566629	4567537	4566316	1	1	2407
YER107C	4567751	4568848	4567537	2	1	2408
YER107W-A	4568697	4569017	4568848	1	1	2409
YER109C	4569518	4571917	4569017	2	1	2410
YER110C	4573065	4576406	4571917	2	1	2411
YER111C	4576898	4580179	4576406	2	1	2412
YER112W	4581535	4582098	4580179	1	1	2413
YER113C	4582235	4584355	4582098	2	1	2414
YER114C	4584893	4588015	4584355	2	1	2415
YER115C	4588595	4589170	4588015	2	1	2416
YER116C	4589651	4590475	4589170	2	1	2417
YER117W	4591072	4591956	4590475	1	2	2418
YER118C	4592255	4593358	4591956	2	1	2420
YER119C	4593799	4595145	4593358	2	1	2421
YER119C-A	4595170	4595541	4595145	2	1	2422
YER120W	4595438	4596172	4595541	1	1	2423
YER121W	4596678	4597022	4596172	1	1	2424
YER122C	4597174	4598655	4597022	2	1	2425
YER123W	4599116	4600690	4598655	1	1	2426
YER124C	4601645	4603366	4600690	2	1	2427
YER125W	4604492	4606921	4603366	1	1	2428
YER126C	4607697	4608482	4606921	2	1	2429
YER127W	4608784	4609857	4608482	1	1	2430
YER128W	4610162	4610773	4609857	1	1	2431
YER129W	4611584	4615012	4610773	1	1	2432
YER130C	4615418	4616749	4615012	2	1	2433
YER131W	4618255	4618614	4616749	1	1	2434
snR4	4619001	4619186	4618614	1	1	2435
YER132C	4619491	4624752	4619186	2	1	2436
snR52	4625432	4625523	4624752	2	1	2437
YER133W	4626798	4628261	4625523	1	2	2438
tH(GUG)E2	4628844	4628915	4628261	2	1	2440
tK(CUU)E2	4630055	4630127	4628915	2	1	2441
YER133W-A	4631494	4631835	4630127	1	1	2442
YER134C	4631570	4632106	4631835	2	1	2443
YER135C	4632255	4632647	4632106	2	1	2444
tV(AAC)E1	4633003	4633076	4632647	1	1	2445
YER136W	4633919	4635274	4633076	1	1	2446
YER137C	4635676	4636122	4635274	2	1	2447
YER137W-A	4635878	4636183	4636122	1	1	2448
SCR1	4636290	4636811	4636183	1	1	2449
tI(AAU)E1	4637505	4637578	4636811	2	1	2450
YER138C	4638059	4643327	4637578	2	2	2451
YER137C-A	4642005	4643327	4643327	2	1	2453
YER138W-A	4643777	4643881	4643327	1	1	2454
YER139C	4644866	4645546	4643881	2	1	2455
YER140W	4645868	4647538	4645546	1	1	2456
YER141W	4647762	4649222	4647538	1	1	2457
YER142C	4649449	4650339	4649222	2	1	2458
YER143W	4650622	4651908	4650339	1	1	2459
YER144C	4652109	4654526	4651908	2	1	2460
YER145C	4654829	4656043	4654526	2	1	2461
YER145C-A	4656689	4657126	4656043	2	1	2462
YER146W	4656888	4657169	4657126	1	1	2463
YER147C	4657271	4659145	4657169	2	1	2464
YER147C-A	4659506	4659916	4659145	2	1	2465
YER148W	4659606	4660328	4659916	1	1	2466
YER148W-A	4660488	4661066	4660328	1	1	2467
YER149C	4660511	4661773	4661066	2	1	2468
YER150W	4662673	4663119	4661773	1	1	2469
tV(AAC)E2	4663760	4663833	4663119	1	1	2470
YER151C	4663989	4666727	4663833	2	1	2471
YER152C	4666960	4668291	4666727	2	1	2472
YER152W-A	4667788	4668354	4668291	1	1	2473
YER153C	4668344	4669108	4668354	2	1	2474
YER154W	4669323	4670531	4669108	1	1	2475
YER155C	4670648	4677151	4670531	2	1	2476
YER156C	4677628	4678644	4677151	2	1	2477
YER157W	4679091	4681496	4678644	1	1	2478
tE(UUC)E3	4681634	4681705	4681496	2	1	2479
YER158C	4683160	4684881	4681705	2	1	2480
YER158W-A	4685790	4686005	4684881	1	1	2481
YER159C	4685833	4686261	4686005	2	1	2482
tR(ACG)E	4686655	4686727	4686261	2	1	2483
YER160C	4687159	4692427	4686727	2	2	2484
YER159C-A	4691105	4692427	4692427	2	1	2486
YER161C	4693650	4694651	4692427	2	1	2487
YER162C	4694933	4697197	4694651	2	1	2488
YER163C	4697387	4698085	4697197	2	1	2489
YER164W	4699695	4704101	4698085	1	1	2490
YER165W	4704676	4706409	4704101	1	1	2491
YER165C-A	4706930	4707286	4706409	2	1	2492
YER166W	4707047	4711762	4707286	1	1	2493
YER167W	4712519	4715074	4711762	1	1	2494
YER168C	4715332	4716972	4715074	2	1	2495
YER169W	4717672	4720062	4716972	1	1	2496
YER170W	4720277	4720954	4720062	1	1	2497
YER171W	4721385	4723721	4720954	1	1	2498
YER172C	4723833	4730324	4723721	2	1	2499
YER172C-A	4730578	4730958	4730324	2	1	2500
YER173W	4730603	4732582	4730958	1	1	2501
YER174C	4732737	4733471	4732582	2	1	2502
YER175C	4733767	4734666	4733471	2	1	2503
YER175W-A	4734953	4735117	4734666	1	1	2504
YER176W	4735993	4739358	4735117	1	1	2505
YER177W	4739914	4740717	4739358	1	1	2506
YER178W	4741120	4742382	4740717	1	1	2507
YER179W	4742724	4743820	4742382	1	2	2508
YER180C	4744027	4744830	4743820	2	1	2510
YER180C-A	4745168	4745425	4744830	2	1	2511
tI(AAU)E2	4745588	4745661	4745425	2	1	2512
YER181C	4745776	4746099	4745661	2	1	2513
YER182W	4746828	4747562	4746099	1	1	2514
YER183C	4747637	4748272	4747562	2	1	2515
YER184C	4750599	4752983	4748272	2	1	2516
YER185W	4753757	4754668	4752983	1	1	2517
YER186C	4756008	4756928	4754668	2	1	2518
YER187W	4760533	4760958	4756928	1	1	2519
YER188W	4762343	4763062	4760958	1	1	2520
YER188C-A	4763911	4764210	4763062	2	1	2521
YER189W	4765458	4765826	4764210	1	1	2522
YER190W	4765783	4770828	4765826	1	1	2523
YER190C-A	4769107	4769682	4770828	2	1	2524
YER190C-B	4769983	4770465	4770828	2	1	2525
YFL068W	4980788	4981270	4770828	1	1	2526
YFL067W	4981571	4982098	4981270	1	1	2527
YFL066C	4982172	4983350	4982098	2	1	2528
YFL065C	4983765	4984073	4983350	2	1	2529
YFL064C	4984057	4984581	4984073	2	1	2530
YFL063W	4985801	4986256	4984581	1	1	2531
YFL062W	4987161	4988300	4986256	1	1	2532
YFL061W	4990280	4990957	4988300	1	1	2533
YFL060C	4991036	4991704	4990957	2	1	2534
YFL059W	4992098	4992994	4991704	1	1	2535
YFL058W	4993664	4994686	4992994	1	1	2536
YFL057C	4995040	4995498	4994686	2	1	2537
YFL056C	4995528	4996166	4995498	2	1	2538
YFL055W	4997739	4999415	4996166	1	1	2539
YFL054C	5001582	5003522	4999415	2	1	2540
YFL053W	5004158	5005933	5003522	1	1	2541
YFL052W	5008967	5010364	5005933	1	1	2542
YFL051C	5010793	5011275	5010364	2	1	2543
YFL050C	5014007	5016583	5011275	2	1	2544
YFL049W	5017538	5019409	5016583	1	1	2545
YFL048C	5019578	5020915	5019409	2	1	2546
YFL047W	5021156	5023300	5020915	1	1	2547
YFL046W	5023550	5024173	5023300	1	1	2548
YFL045C	5024363	5025127	5024173	2	1	2549
YFL044C	5025390	5026295	5025127	2	1	2550
YFL042C	5026455	5028479	5026295	2	1	2551
YFL041W-A	5029469	5029660	5028479	1	1	2552
YFL041W	5029874	5031742	5029660	1	1	2553
YFL040W	5032085	5033707	5031742	1	1	2554
YFL039C	5033995	5035431	5033707	2	2	2555
YFL038C	5036101	5036721	5035431	2	1	2557
YFL037W	5037071	5038444	5036721	1	1	2558
RUF21	5038550	5039256	5038444	2	1	2559
YFL036W	5039517	5043572	5039256	1	1	2560
YFL034C-B	5043751	5044728	5043572	2	2	2561
YFL034C-A	5044978	5045667	5044728	2	2	2563
YFL034W	5046212	5049433	5045667	1	1	2565
YFL033C	5049850	5055162	5049433	2	1	2566
YFL032W	5055607	5055927	5055162	1	1	2567
YFL031W	5055914	5056882	5055927	1	2	2568
YFL031C-A	5056749	5056850	5056882	2	1	2570
YFL030W	5057566	5058723	5056882	1	1	2571
YFL029C	5058790	5059896	5058723	2	1	2572
YFL028C	5060079	5060948	5059896	2	1	2573
YFL027C	5061154	5062647	5060948	2	1	2574
YFL026W	5063315	5064610	5062647	1	1	2575
YFL025C	5064880	5067969	5064610	2	1	2576
YFL024C	5068582	5071080	5067969	2	1	2577
YFL023W	5071721	5074111	5071080	1	1	2578
YFL022C	5074234	5075745	5074111	2	1	2579
YFL021C-A	5076496	5077350	5075745	2	1	2580
YFL021W	5076701	5078233	5077350	1	1	2581
YFL020C	5079966	5080334	5078233	2	1	2582
YFL019C	5080987	5081340	5080334	2	1	2583
tP(UGG)F	5082111	5082213	5081340	1	2	2584
YFL018C	5082363	5083862	5082213	2	1	2586
YFL017W-A	5084434	5084667	5083862	1	1	2587
YFL017C	5084718	5085197	5084667	2	1	2588
YFL016C	5085436	5086971	5085197	2	1	2589
YFL015W-A	5087150	5087467	5086971	1	1	2590
YFL015C	5087204	5087698	5087467	2	1	2591
YFL014W	5087991	5088320	5087698	1	1	2592
YFL013W-A	5088534	5089337	5088320	1	1	2593
YFL013C	5088587	5090665	5089337	2	1	2594
YFL012W-A	5090545	5090919	5090665	1	1	2595
YFL012W	5091382	5091828	5090919	1	1	2596
YFL011W	5093080	5094720	5091828	1	1	2597
YFL010W-A	5095725	5096009	5094720	1	1	2598
YFL010C	5095843	5096478	5096009	2	1	2599
YFL009W	5096880	5099219	5096478	1	1	2600
YFL008W	5100164	5103841	5099219	1	1	2601
YFL007W	5104214	5110645	5103841	1	1	2602
YFL005W	5111069	5111716	5110645	1	1	2603
RUF20	5111796	5112238	5111716	2	1	2604
YFL004W	5112545	5115031	5112238	1	1	2605
YFL003C	5115256	5117892	5115031	2	1	2606
tN(GUU)F	5118221	5118294	5117892	2	1	2607
YFL002W-B	5118939	5120255	5118294	1	1	2608
YFL002W-A	5118939	5124252	5120255	1	2	2609
YFL002C	5125849	5127669	5124252	2	1	2611
YFL001W	5127866	5129194	5127669	1	1	2612
YFR001W	5129845	5130459	5129194	1	1	2613
YFR002W	5130751	5133270	5130459	1	1	2614
YFR003C	5133392	5133859	5133270	2	1	2615
YFR004W	5134128	5135048	5133859	1	1	2616
YFR005C	5135262	5136608	5135048	2	1	2617
YFR006W	5136880	5138487	5136608	1	1	2618
tF(GAA)F	5138651	5138742	5138487	2	2	2619
YFR007W	5140034	5141095	5138742	1	1	2621
YFR008W	5141270	5141935	5141095	1	1	2622
tG(GCC)F1	5142963	5143033	5141935	1	1	2623
